id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
349,348.8,gneE49_0,5.1,0,-0.2,421.2,-gneE28_0,89.6,13.28,72.4,785.63,0,0,0,12.35,1,tripinfo_349 routing_349,DEFAULT_VEHTYPE,0.97,
302,302,-gneE26_0,6.6,0,0,422.8,-gneE2_0,85.6,13.71,120.8,478.37,59.6,4,0,84,1,tripinfo_302 routing_302,bus,1,
309,308.8,gneE48_0,5.1,0,-0.2,425.2,-gneE39_0,85.6,12.63,116.4,369.55,70,3,0,85.29,1,tripinfo_309 routing_309,DEFAULT_VEHTYPE,0.93,
276,280.4,-gneE4_0,6.6,0,4.4,425.6,gneE30_0,85.6,8.98,145.2,573,49.6,4,0,100.87,1,tripinfo_276 routing_276,bus,1,
375,374.8,-gneE0_0,5.1,0,-0.2,425.6,-gneE13_0,85.6,11.71,50.8,381.63,4,1,0,25.41,1,tripinfo_375 routing_375,DEFAULT_VEHTYPE,1.13,
321,321.2,gneE40_0,5.1,0,0.2,426,gneE47_0,85.6,14.3,104.8,480.08,42.4,3,0,70.22,1,tripinfo_321 routing_321,DEFAULT_VEHTYPE,1.04,
377,378.8,gneE42_0,5.1,0,1.8,426.8,gneE46_0,85.6,10.2,48,384.29,4,1,0,23.86,1,tripinfo_377 routing_377,DEFAULT_VEHTYPE,1.18,
362,364.4,-gneE27_0,5.1,0,2.4,427.2,gneE0_0,89.6,14.08,62.8,669.73,0,0,0,13.63,1,tripinfo_362 routing_362,DEFAULT_VEHTYPE,1.04,
267,266.8,gneE46_0,5.1,0,-0.2,429.2,gneE27_0,89.6,14.28,162.4,673.76,91.6,3,0,114.06,1,tripinfo_267 routing_267,DEFAULT_VEHTYPE,1.04,
337,336.8,-gneE32_0,5.1,0,-0.2,430,-gneE30_0,85.6,5.05,93.2,380.08,33.2,4,0,64.14,1,tripinfo_337 routing_337,DEFAULT_VEHTYPE,0.99,
333,334,gneE28_0,5.1,0,1,432.4,gneE4_0,85.6,11.54,98.4,479.13,40.4,2,0,57.21,1,tripinfo_333 routing_333,DEFAULT_VEHTYPE,0.85,
351,350.8,-gneE26_0,5.1,0,-0.2,432.4,-gneE30_0,85.6,7.78,81.6,480.08,21.6,2,0,48.55,1,tripinfo_351 routing_351,DEFAULT_VEHTYPE,1.09,
313,312.8,gneE37_0,5.1,0,-0.2,434.4,gneE2_0,85.6,11.78,121.6,770.89,24,2,0,54.77,1,tripinfo_313 routing_313,DEFAULT_VEHTYPE,0.88,
324,328.4,gneE48_0,5.1,0,4.4,434.4,-gneE42_0,89.6,13.07,106,478.92,42.8,3,0,68.56,1,tripinfo_324 routing_324,DEFAULT_VEHTYPE,0.96,
370,378,-gneE44_0,5.1,0,8,434.4,-gneE26_0,85.6,12.02,56.4,581.63,1.6,1,0,16.65,1,tripinfo_370 routing_370,DEFAULT_VEHTYPE,1.09,
312,312,-gneE38_0,5.1,0,0,434.8,gneE33_0,85.6,13.54,122.8,765.73,24.8,2,0,63.84,1,tripinfo_312 routing_312,DEFAULT_VEHTYPE,0.98,
340,341.6,-gneE36_0,5.1,0,1.6,435.2,gneE30_0,85.6,14.05,93.6,967.49,4.4,1,0,27.95,1,tripinfo_340 routing_340,DEFAULT_VEHTYPE,1.08,
391,390.8,-gneE43_0,5.1,0,-0.2,435.6,gneE47_0,85.6,13.54,44.8,475.13,0,0,0,10.31,1,tripinfo_391 routing_391,DEFAULT_VEHTYPE,1.01,
390,390,gneE27_0,5.1,0,0,437.2,-gneE26_0,85.6,13.89,47.2,465.73,0,0,0,11.63,1,tripinfo_390 routing_390,DEFAULT_VEHTYPE,1.02,
378,378,-gneE3_0,5.1,0,0,438.8,gneE30_0,85.6,15.64,60.8,464.39,6.8,2,0,29.11,1,tripinfo_378 routing_378,DEFAULT_VEHTYPE,1.13,
368,368,gneE52_0,5.1,0,0,439.2,-gneE34_0,85.6,14.09,71.2,574.5,6,2,0,28.68,1,tripinfo_368 routing_368,DEFAULT_VEHTYPE,1.05,
376,376,gneE42_0,5.1,0,0,440,gneE31_0,85.6,10.48,64,384.29,5.6,2,0,34.68,1,tripinfo_376 routing_376,DEFAULT_VEHTYPE,0.98,
384,386,gneE12_0,5.1,0,2,440,gneE32_0,85.6,5.62,54,280.5,10,1,0,33.86,1,tripinfo_384 routing_384,DEFAULT_VEHTYPE,1.01,
360,363.2,-gneE53_0,5.1,0,3.2,441.2,-gneE36_0,85.6,12.53,78,474.92,20,1,0,39.76,1,tripinfo_360 routing_360,DEFAULT_VEHTYPE,0.94,
305,304.8,-gneE6_0,6.6,0,-0.2,441.6,-gneE26_0,85.6,13.51,136.8,672.79,54.4,4,0,84.29,1,tripinfo_305 routing_305,bus,1,
387,388.4,-gneE44_0,5.1,0,1.4,443.2,gneE31_0,85.6,13.7,54.8,380.08,6.4,1,0,25.8,1,tripinfo_387 routing_387,DEFAULT_VEHTYPE,1,
407,406.8,gneE31_0,5.1,0,-0.2,444.8,gneE36_0,85.6,15.46,38,380.29,0,0,0,13,1,tripinfo_407 routing_407,DEFAULT_VEHTYPE,1.13,
411,412.8,gneE33_0,5.1,0,1.8,445.2,-gneE27_0,89.6,13.15,32.4,281.63,0,0,0,9.89,1,tripinfo_411 routing_411,DEFAULT_VEHTYPE,0.97,
363,362.8,-gneE1_0,5.1,0,-0.2,445.6,-gneE34_0,85.6,13.56,82.8,479.87,7.6,3,0,45.03,1,tripinfo_363 routing_363,DEFAULT_VEHTYPE,0.98,
328,328,gneE40_0,5.1,0,0,448,gneE39_0,85.6,17.41,120,579.66,40,3,0,84.38,1,tripinfo_328 routing_328,DEFAULT_VEHTYPE,1.26,
402,402,-gneE39_0,5.1,0,0,448.4,gneE49_0,85.6,12.86,46.4,465.94,0,0,0,9.28,1,tripinfo_402 routing_402,DEFAULT_VEHTYPE,0.95,
404,404,gneE29_0,5.1,0,0,449.2,gneE4_0,85.6,12.59,45.2,375.13,0,0,0,15.86,1,tripinfo_404 routing_404,DEFAULT_VEHTYPE,0.94,
372,372,gneE52_0,5.1,0,0,450.8,gneE27_0,89.6,14.76,78.8,673.13,1.6,1,0,30.3,1,tripinfo_372 routing_372,DEFAULT_VEHTYPE,1.07,
288,292,-gneE38_0,6.6,0,4,453.6,gneE35_0,85.6,5.93,161.6,758.86,55.2,4,0,103.58,1,tripinfo_288 routing_288,bus,1,
361,360.8,-gneE35_0,5.1,0,-0.2,453.6,gneE3_0,85.6,6.08,92.8,280.08,51.6,3,0,70.63,1,tripinfo_361 routing_361,DEFAULT_VEHTYPE,0.98,
359,358.8,-gneE45_0,5.1,0,-0.2,455.6,-gneE36_0,85.6,14.63,96.8,665.94,35.2,1,0,49.98,1,tripinfo_359 routing_359,DEFAULT_VEHTYPE,1.07,
365,366.4,gneE15_0,5.1,0,1.4,457.6,-gneE43_0,85.6,14.26,91.2,569.76,20.4,2,0,50.94,1,tripinfo_365 routing_365,DEFAULT_VEHTYPE,1.06,
332,336.4,-gneE0_0,5.1,0,4.4,458,-gneE48_0,85.6,8.43,121.6,581.42,40,4,0,76.49,1,tripinfo_332 routing_332,DEFAULT_VEHTYPE,0.98,
427,426.8,gneE38_0,5.1,0,-0.2,458,-gneE53_0,85.6,15.51,31.2,384.29,0,0,0,5.98,1,tripinfo_427 routing_427,DEFAULT_VEHTYPE,1.14,
308,318,gneE2_0,5.1,0,10,460,gneE31_0,85.6,15.24,142,369.55,93.2,3,0,116.1,1,tripinfo_308 routing_308,DEFAULT_VEHTYPE,1.11,
354,354,-gneE15_0,5.1,0,0,460.4,gneE46_0,85.6,13.25,106.4,369.55,45.2,5,0,76.03,1,tripinfo_354 routing_354,DEFAULT_VEHTYPE,0.96,
398,398,-gneE4_0,5.1,0,0,460.4,-gneE41_0,89.6,15.82,62.4,571.31,1.6,1,0,26.2,1,tripinfo_398 routing_398,DEFAULT_VEHTYPE,1.17,
348,348,-gneE52_0,5.1,0,0,460.8,gneE15_0,85.6,7.4,112.8,374.92,46,2,0,88.96,1,tripinfo_348 routing_348,DEFAULT_VEHTYPE,1.19,
268,268,gneE13_0,5.1,0,0,462,-gneE35_0,85.6,9.81,194,479.87,121.6,6,0,161.57,1,tripinfo_268 routing_268,DEFAULT_VEHTYPE,1.14,
353,353.6,-gneE34_0,5.1,0,0.6,462,-gneE44_0,85.6,14.12,108.4,665.52,24.4,2,0,59.69,1,tripinfo_353 routing_353,DEFAULT_VEHTYPE,1.05,
412,412,gneE48_0,5.1,0,0,464.4,gneE47_0,85.6,14.25,52.4,175.13,25.2,1,0,39.33,0,tripinfo_412 routing_412,DEFAULT_VEHTYPE,1.03,
336,336,gneE36_0,5.1,0,0,465.2,-gneE41_0,89.6,16.58,129.2,671.1,50,5,0,87.65,1,tripinfo_336 routing_336,DEFAULT_VEHTYPE,1.21,
367,366.8,gneE6_0,5.1,0,-0.2,466.4,gneE31_0,85.6,13.61,99.6,564.39,18.4,3,0,56.36,1,tripinfo_367 routing_367,DEFAULT_VEHTYPE,0.99,
382,382,gneE13_0,5.1,0,0,466.8,gneE15_0,85.6,9.58,84.8,479.87,16.4,2,0,40,1,tripinfo_382 routing_382,DEFAULT_VEHTYPE,0.82,
373,377.2,-gneE14_0,5.1,0,4.2,468.4,-gneE41_0,89.6,16.32,91.2,867.49,15.6,1,0,38.19,1,tripinfo_373 routing_373,DEFAULT_VEHTYPE,1.21,
316,316,-gneE1_0,5.1,0,0,470.4,gneE45_0,85.6,17.54,154.4,669.34,53.6,5,0,115.17,1,tripinfo_316 routing_316,DEFAULT_VEHTYPE,1.3,
371,370.8,gneE37_0,5.1,0,-0.2,470.4,gneE0_0,89.6,15.28,99.6,772.23,26,1,0,46.73,1,tripinfo_371 routing_371,DEFAULT_VEHTYPE,1.11,
397,403.2,gneE28_0,5.1,0,6.2,470.8,-gneE49_0,85.6,13.19,67.6,775.31,0,0,0,8.59,1,tripinfo_397 routing_397,DEFAULT_VEHTYPE,0.96,
271,270.8,-gneE31_0,6.6,0,-0.2,472.8,gneE36_0,85.6,13.56,202,662.47,121.2,4,0,150.39,1,tripinfo_271 routing_271,bus,1,
399,398.8,-gneE14_0,5.1,0,-0.2,474,-gneE31_0,85.6,14.95,75.2,469.55,14,2,0,42.47,1,tripinfo_399 routing_399,DEFAULT_VEHTYPE,1.11,
414,414,gneE0_0,5.1,0,0,474.8,gneE48_0,85.6,14.11,60.8,379.13,16,1,0,33.39,1,tripinfo_414 routing_414,DEFAULT_VEHTYPE,1.03,
331,330.8,gneE43_0,5.1,0,-0.2,476.4,-gneE39_0,85.6,14.36,145.6,574.71,80.8,4,0,104.09,1,tripinfo_331 routing_331,DEFAULT_VEHTYPE,1.05,
454,454,gneE1_0,5.1,0,0,478,gneE3_0,85.6,15.77,24,275.13,0,0,0,5.85,1,tripinfo_454 routing_454,DEFAULT_VEHTYPE,1.14,
374,374,gneE6_0,5.1,0,0,479.6,gneE40_0,85.6,15.87,105.6,669.55,31.2,3,0,61.75,1,tripinfo_374 routing_374,DEFAULT_VEHTYPE,1.15,
413,412.8,-gneE52_0,5.1,0,-0.2,482.4,gneE27_0,89.6,13.12,69.6,379.13,26,1,0,40.85,1,tripinfo_413 routing_413,DEFAULT_VEHTYPE,0.98,
418,418,-gneE46_0,5.1,0,0,484.8,gneE37_0,89.6,11.61,66.8,567.97,3.2,1,0,14.92,1,tripinfo_418 routing_418,DEFAULT_VEHTYPE,0.86,
364,364.4,gneE30_0,5.1,0,0.4,485.2,-gneE1_0,85.6,12.88,120.8,474.92,50.4,2,0,83.41,1,tripinfo_364 routing_364,DEFAULT_VEHTYPE,0.96,
395,394.8,gneE37_0,5.1,0,-0.2,486.4,-gneE2_0,85.6,15.68,91.6,681.63,20.4,3,0,48.06,1,tripinfo_395 routing_395,DEFAULT_VEHTYPE,1.16,
416,418,gneE5_0,5.1,0,2,486.8,-gneE36_0,85.6,12.81,68.8,675.84,0,0,0,13.53,1,tripinfo_416 routing_416,DEFAULT_VEHTYPE,0.95,
380,380,-gneE27_0,5.1,0,0,488,gneE47_0,85.6,11.94,108,678.92,41.6,1,0,50.38,1,tripinfo_380 routing_380,DEFAULT_VEHTYPE,0.87,
471,470.8,-gneE30_0,6.6,0,-0.2,492.4,-gneE43_0,85.6,11.46,21.6,173.63,0,0,0,7.97,0,tripinfo_471 routing_471,bus,1,
429,428.8,-gneE33_0,5.1,0,-0.2,492.8,-gneE27_0,89.6,15.14,64,581.21,4,1,0,23.79,1,tripinfo_429 routing_429,DEFAULT_VEHTYPE,1.11,
440,442.8,gneE39_0,5.1,0,2.8,492.8,-gneE29_0,85.6,12.85,50,581.84,0,0,0,5.67,1,tripinfo_440 routing_440,DEFAULT_VEHTYPE,0.96,
297,296.8,-gneE45_0,6.6,0,-0.2,498,-gneE13_0,85.6,5.93,201.2,567.84,107.6,6,0,157.54,1,tripinfo_297 routing_297,bus,1,
330,330,gneE29_0,5.1,0,0,498,gneE12_0,85.6,5.56,168,664.39,84.4,3,0,110.31,1,tripinfo_330 routing_330,DEFAULT_VEHTYPE,0.87,
356,356,-gneE36_0,5.1,0,0,498,-gneE12_0,85.6,5.33,142,374.71,88.8,4,0,112.35,1,tripinfo_356 routing_356,DEFAULT_VEHTYPE,0.98,
392,395.2,-gneE46_0,5.1,0,3.2,498,gneE4_0,85.6,5.23,102.8,280.08,42.4,5,0,79.6,1,tripinfo_392 routing_392,DEFAULT_VEHTYPE,0.93,
358,358,-gneE48_0,5.1,0,0,498.4,gneE13_0,85.6,5.35,140.4,374.71,74,5,0,115.02,1,tripinfo_358 routing_358,DEFAULT_VEHTYPE,1.16,
341,340.8,gneE33_0,5.1,0,-0.2,500,gneE12_0,85.6,7.54,159.2,782.76,73.2,3,0,96.53,1,tripinfo_341 routing_341,DEFAULT_VEHTYPE,0.95,
441,440.8,-gneE2_0,5.1,0,-0.2,500,-gneE32_0,85.6,7.22,59.2,364.39,10.8,1,0,25.89,1,tripinfo_441 routing_441,DEFAULT_VEHTYPE,0.85,
451,450.8,-gneE26_0,5.1,0,-0.2,500,-gneE4_0,85.6,7.96,49.2,480.08,0,0,0,12.97,1,tripinfo_451 routing_451,DEFAULT_VEHTYPE,1,
352,352,gneE29_0,5.1,0,0,500.4,-gneE13_0,85.6,8.16,148.4,564.39,60.8,3,0,110.63,1,tripinfo_352 routing_352,DEFAULT_VEHTYPE,1.14,
468,468,gneE29_0,5.1,0,0,500.4,gneE44_0,85.6,5.79,32.4,275.13,0,0,0,11.84,1,tripinfo_468 routing_468,DEFAULT_VEHTYPE,0.99,
423,422.8,-gneE26_0,5.1,0,-0.2,502,-gneE49_0,85.6,13.32,79.2,669.55,6,1,0,28.78,1,tripinfo_423 routing_423,DEFAULT_VEHTYPE,0.99,
439,441.6,gneE15_0,5.1,0,2.6,502,-gneE13_0,85.6,9.8,60.4,175.13,19.6,2,0,44.7,0,tripinfo_439 routing_439,DEFAULT_VEHTYPE,0.85,
437,436.8,-gneE15_0,5.1,0,-0.2,502.8,-gneE37_0,89.6,12.34,66,471.31,8.4,2,0,27.79,1,tripinfo_437 routing_437,DEFAULT_VEHTYPE,0.92,
357,358.4,gneE29_0,5.1,0,1.4,504.4,-gneE9_0,89.6,13.63,146,770.89,46.4,2,0,86.55,1,tripinfo_357 routing_357,DEFAULT_VEHTYPE,0.98,
379,378.8,gneE52_0,5.1,0,-0.2,504.4,gneE50_0,85.6,15.73,125.6,559.02,52.8,3,0,88.15,1,tripinfo_379 routing_379,DEFAULT_VEHTYPE,1.16,
424,426.4,gneE32_0,5.1,0,2.4,504.4,-gneE52_0,85.6,15.06,78,564.39,19.6,1,0,39.69,1,tripinfo_424 routing_424,DEFAULT_VEHTYPE,1.12,
403,402.8,gneE53_0,5.1,0,-0.2,505.2,-gneE44_0,85.6,13.45,102.4,464.39,50,2,0,66.24,1,tripinfo_403 routing_403,DEFAULT_VEHTYPE,0.98,
431,431.6,-gneE33_0,5.1,0,0.6,505.2,-gneE2_0,85.6,13.79,73.6,275.13,39.2,2,0,53.01,1,tripinfo_431 routing_431,DEFAULT_VEHTYPE,1.01,
388,388,gneE29_0,5.1,0,0,506,gneE12_0,85.6,7.96,118,664.39,25.2,2,0,62.33,1,tripinfo_388 routing_388,DEFAULT_VEHTYPE,0.9,
466,466,-gneE6_0,5.1,0,0,508,gneE48_0,85.6,11.85,42,274.92,3.6,1,0,17.19,1,tripinfo_466 routing_466,DEFAULT_VEHTYPE,0.86,
467,466.8,-gneE49_0,5.1,0,-0.2,508.8,gneE51_0,85.6,14.08,42,269.76,6.4,1,0,21.44,1,tripinfo_467 routing_467,DEFAULT_VEHTYPE,1.01,
396,396,-gneE47_0,5.1,0,0,509.6,-gneE0_0,89.6,13.86,113.6,484.08,33.6,3,0,78.03,1,tripinfo_396 routing_396,DEFAULT_VEHTYPE,1.02,
405,404.8,-gneE46_0,5.1,0,-0.2,510,gneE50_0,85.6,15.19,105.2,479.87,35.6,5,0,71.7,1,tripinfo_405 routing_405,DEFAULT_VEHTYPE,1.11,
415,416,gneE49_0,5.1,0,1,510.4,gneE53_0,85.6,11.85,94.4,469.34,28.4,2,0,55.93,1,tripinfo_415 routing_415,DEFAULT_VEHTYPE,0.96,
479,481.2,-gneE47_0,5.1,0,2.2,510.8,-gneE48_0,85.6,13.83,29.6,180.29,3.2,1,0,15.83,0,tripinfo_479 routing_479,DEFAULT_VEHTYPE,1,
369,372.4,-gneE2_0,5.1,0,3.4,511.6,-gneE14_0,85.6,12.29,139.2,581.21,58.8,4,0,89.78,1,tripinfo_369 routing_369,DEFAULT_VEHTYPE,0.9,
435,434.8,-gneE32_0,5.1,0,-0.2,512,gneE53_0,85.6,14.84,77.2,474.71,22,1,0,43.82,1,tripinfo_435 routing_435,DEFAULT_VEHTYPE,1.1,
433,432.8,-gneE9_0,5.1,0,-0.2,513.2,-gneE14_0,85.6,12.6,80.4,284.08,28,2,0,56.89,1,tripinfo_433 routing_433,DEFAULT_VEHTYPE,0.93,
428,428,gneE37_0,5.1,0,0,514.4,-gneE43_0,85.6,13.89,86.4,770.89,10,2,0,28.88,1,tripinfo_428 routing_428,DEFAULT_VEHTYPE,1.02,
383,382.8,gneE46_0,5.1,0,-0.2,516.8,gneE26_0,85.6,12.95,134,569.76,50.8,3,0,88.51,1,tripinfo_383 routing_383,DEFAULT_VEHTYPE,0.94,
386,386,gneE46_0,5.1,0,0,517.2,-gneE40_0,85.6,12.93,131.2,663.76,41.2,3,0,76.12,1,tripinfo_386 routing_386,DEFAULT_VEHTYPE,0.95,
445,445.6,-gneE38_0,5.1,0,0.6,517.6,-gneE45_0,85.6,9.28,72,471.31,17.2,1,0,36.88,1,tripinfo_445 routing_445,DEFAULT_VEHTYPE,0.99,
347,346.8,gneE29_0,5.1,0,-0.2,518.4,-gneE33_0,85.6,3.7,171.6,655.2,64.4,4,0,125.7,1,tripinfo_347 routing_347,DEFAULT_VEHTYPE,1.1,
434,434,-gneE12_0,5.1,0,0,520.4,-gneE33_0,85.6,6.49,86.4,762.12,0,0,0,15.8,1,tripinfo_434 routing_434,DEFAULT_VEHTYPE,0.81,
473,474,-gneE52_0,6.6,0,1,521.2,gneE15_0,85.6,13.65,47.2,373.42,0,0,0,18.8,1,tripinfo_473 routing_473,bus,1,
426,426,gneE31_0,5.1,0,0,524,gneE29_0,85.6,13.36,98,464.39,34,4,0,62.12,1,tripinfo_426 routing_426,DEFAULT_VEHTYPE,1,
485,485.2,gneE30_0,5.1,0,0.2,526.4,gneE15_0,85.6,13.02,41.2,375.13,0,0,0,11.56,1,tripinfo_485 routing_485,DEFAULT_VEHTYPE,0.94,
417,419.6,gneE1_0,5.1,0,2.6,528,-gneE5_0,85.6,14.77,108.4,569.34,39.6,2,0,68.03,1,tripinfo_417 routing_417,DEFAULT_VEHTYPE,1.08,
464,469.2,gneE32_0,5.1,0,5.2,528.8,gneE27_0,89.6,8.98,59.6,278.92,17.6,2,0,36.89,1,tripinfo_464 routing_464,DEFAULT_VEHTYPE,0.95,
480,482.8,-gneE6_0,5.1,0,2.8,528.8,gneE40_0,85.6,14.41,46,581.84,0,0,0,6.19,1,tripinfo_480 routing_480,DEFAULT_VEHTYPE,1.07,
501,500.8,gneE29_0,5.1,0,-0.2,529.2,gneE31_0,85.6,12.25,28.4,275.13,0,0,0,4.82,1,tripinfo_501 routing_501,DEFAULT_VEHTYPE,0.88,
